TimeStamp,State,RPM,ObjectDistance,MovementSlow,MovementFast,Algorithm state,level one start time,rpm average,average apnea,need to testing third level,level three start time,short rpm average,cartridge is replace,relaxed,predict,signal_quality
2020-12-20 00:06:32,1,0.0,0.3813117444515228,98.42784881591797,40.659339904785156,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,1,0.0,0.3815475404262543,98.17518615722656,48.35165023803711,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,2,0.0,0.3832568824291229,97.9786605834961,48.11616897583008,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,2,0.0,0.3818766176700592,97.16451263427734,45.29042434692383,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,2,0.0,0.3807075321674347,96.9399185180664,40.10988998413086,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,2,0.0,0.3807198703289032,96.29421997070312,25.510204315185547,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,2,0.0,0.38338205218315125,95.67658996582031,25.824174880981445,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,0,12.680083274841309,0.3866879940032959,94.86243438720703,65.07064056396484,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,0,12.524504661560059,0.38832372426986694,94.30095672607422,78.8853988647461,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,0,12.368163108825684,0.391072541475296,94.30095672607422,85.63579559326172,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,0,12.211604118347168,0.39453792572021484,93.93598937988281,88.54003143310547,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,0,12.027793884277344,0.3995759189128876,94.86243438720703,87.28414154052734,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,0,11.887321472167969,0.4027915894985199,95.39584350585938,83.98744201660156,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,0,11.954886436462402,0.40556833148002625,95.39584350585938,77.55101776123047,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,0,12.096203804016113,0.41973888874053955,95.0028076171875,70.17268371582031,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,0,12.096203804016113,0.41973888874053955,94.83436584472656,63.50078582763672,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,0,12.096203804016113,0.41973888874053955,94.80628967285156,56.27943420410156,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,0,12.096203804016113,0.41973888874053955,94.9747314453125,50.62794494628906,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,1,0.0,0.38044852018356323,94.89051055908203,52.27629470825195,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,1,0.0,0.3795172870159149,95.39584350585938,72.135009765625,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,1,0.0,0.37642985582351685,95.39584350585938,83.43798828125,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,1,0.0,0.37567582726478577,95.22740173339844,85.79277801513672,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,2,0.0,0.40353214740753174,95.17124938964844,85.32182312011719,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,2,0.0,0.40117257833480835,95.62043762207031,81.78964233398438,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,2,0.0,0.3945002555847168,96.04154968261719,68.28885650634766,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,2,0.0,0.38681861758232117,95.95732879638672,77.864990234375,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,1,0.0,0.39164406061172485,95.56429290771484,76.8445816040039,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,1,0.0,0.40165823698043823,95.70465850830078,75.58869934082031,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,1,0.0,0.39173978567123413,95.98540496826172,79.35636138916016,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,1,0.0,0.40249893069267273,96.46266174316406,80.45526123046875,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:32,2,0.0,0.4043518006801605,96.04154968261719,81.94662475585938,Not initialized,0,0,0,False,0,0,False,True,-1,10
2020-12-20 00:06:33,2,0.0,0.39830324053764343,95.92925262451172,77.47252655029297,Not initialized,0,0,0,False,0,0,False,True,0.3695143461227417,10
2020-12-20 00:06:34,2,0.0,0.39584141969680786,96.12577056884766,67.26844787597656,Not initialized,0,0,0,False,0,0,False,True,0.532136857509613,10
2020-12-20 00:06:35,1,0.0,0.40498998761177063,95.92925262451172,33.3594970703125,Not initialized,0,0,0,False,0,0,False,True,0.6166955828666687,10
2020-12-20 00:06:36,1,0.0,0.3827809691429138,95.14318084716797,19.46624755859375,Not initialized,0,0,0,False,0,0,False,True,0.35913026332855225,10
2020-12-20 00:06:37,1,0.0,0.400803804397583,94.46939849853516,35.949764251708984,Not initialized,0,0,0,False,0,0,False,True,0.17866751551628113,10
2020-12-20 00:06:38,1,0.0,0.383267343044281,94.24480438232422,53.21821212768555,Not initialized,0,0,0,False,0,0,False,True,0.10548089444637299,10
2020-12-20 00:06:39,2,0.0,0.37684816122055054,94.83436584472656,80.53375244140625,Not initialized,0,0,0,False,0,0,False,True,0.08422160148620605,10
2020-12-20 00:06:40,1,0.0,0.3608971834182739,94.80628967285156,82.73155212402344,Not initialized,0,0,0,False,0,0,False,True,0.34127989411354065,10
2020-12-20 00:06:41,1,0.0,0.36679109930992126,94.91858673095703,79.59183502197266,Not initialized,0,0,0,False,0,0,False,True,0.17230889201164246,10
2020-12-20 00:06:42,2,0.0,0.36140313744544983,94.6939926147461,76.13814544677734,Not initialized,0,0,0,False,0,0,False,True,0.09711430966854095,10
2020-12-20 00:06:43,2,0.0,0.3618336617946625,94.18865966796875,46.86028289794922,Not initialized,0,0,0,False,0,0,False,True,0.3394579589366913,10
2020-12-20 00:06:44,1,0.0,0.3628886044025421,93.290283203125,37.04866409301758,Not initialized,0,0,0,False,0,0,False,True,0.5074931383132935,10
2020-12-20 00:06:45,1,0.0,0.39113879203796387,93.23413848876953,43.092620849609375,Not initialized,0,0,0,False,0,0,False,True,0.27479276061058044,10
2020-12-20 00:06:46,1,0.0,0.4072951078414917,93.43065643310547,42.93563461303711,Not initialized,0,0,0,False,0,0,False,True,0.1281164139509201,10
2020-12-20 00:06:47,1,0.0,0.3676735758781433,92.75688171386719,40.73783493041992,Not initialized,0,0,0,False,0,0,False,True,0.08400148898363113,10
2020-12-20 00:06:48,1,0.0,0.37466055154800415,93.14991760253906,34.379905700683594,Not initialized,0,0,0,False,0,0,False,True,0.07338257133960724,10
2020-12-20 00:06:49,1,0.0,0.37350940704345703,93.0095443725586,26.452119827270508,Not initialized,0,0,0,False,0,0,False,True,0.07692470401525497,10
2020-12-20 00:06:50,1,0.0,0.37199023365974426,92.92532348632812,27.7864990234375,Not initialized,0,0,0,False,0,0,False,True,0.0865422710776329,10
2020-12-20 00:06:51,1,0.0,0.36715102195739746,92.56035614013672,34.458396911621094,Not initialized,0,0,0,False,0,0,False,True,0.09713470935821533,10
2020-12-20 00:06:52,2,0.0,0.37460801005363464,91.9708023071289,47.331241607666016,Not initialized,0,0,0,False,0,0,False,True,0.10813150554895401,10
2020-12-20 00:06:53,2,0.0,0.3762627840042114,91.80236053466797,51.49136734008789,Not initialized,0,0,0,False,0,0,False,True,0.4162801504135132,10
2020-12-20 00:06:54,2,0.0,0.37305986881256104,92.33576965332031,49.68602752685547,Not initialized,0,0,0,False,0,0,False,True,0.5211727023124695,10
2020-12-20 00:06:55,2,0.0,0.37472623586654663,92.30769348144531,45.839874267578125,Not initialized,0,0,0,False,0,0,False,True,0.5931479334831238,10
2020-12-20 00:06:56,2,0.0,0.3773820996284485,91.85850524902344,51.334381103515625,Not initialized,0,0,0,False,0,0,False,True,0.6463717222213745,10
2020-12-20 00:06:57,0,13.10854434967041,0.9697701930999756,91.52161407470703,64.52119445800781,Not initialized,0,0,0,False,0,0,False,True,0.6831660270690918,6
2020-12-20 00:06:58,0,12.841776847839355,0.9641374349594116,91.21279907226562,66.16954803466797,Not initialized,0,0,0,False,0,0,False,True,0.7987931966781616,7
2020-12-20 00:06:59,0,12.559449195861816,0.9624952077865601,91.04435729980469,67.03296661376953,Not initialized,0,0,0,False,0,0,False,True,0.8271579742431641,7
2020-12-20 00:07:00,0,12.023595809936523,0.961613655090332,90.62324523925781,57.84929275512695,Not initialized,0,0,0,False,0,0,False,True,0.8220592141151428,7
2020-12-20 00:07:01,0,12.023595809936523,0.961613655090332,90.90398406982422,46.62480545043945,Not initialized,0,0,0,False,0,0,False,True,0.803984522819519,7
2020-12-20 00:07:02,0,12.023595809936523,0.961613655090332,90.79168701171875,39.79591751098633,Not initialized,0,0,0,False,0,0,False,True,0.7974885106086731,7
2020-12-20 00:07:03,0,12.023595809936523,0.961613655090332,90.67938995361328,21.821035385131836,Not initialized,0,0,0,False,0,0,False,True,0.7882370352745056,7
2020-12-20 00:07:04,1,0.0,0.39602869749069214,90.59516906738281,26.452119827270508,Not initialized,0,0,0,False,0,0,False,True,0.7713468670845032,10
2020-12-20 00:07:05,1,0.0,0.40010613203048706,90.53902435302734,46.232337951660156,Not initialized,0,0,0,False,0,0,False,True,0.7969927787780762,10
2020-12-20 00:07:06,1,0.0,0.40069976449012756,89.61257934570312,53.846153259277344,Not initialized,0,0,0,False,0,0,False,True,0.8450217843055725,10
2020-12-20 00:07:07,1,0.0,0.4011334478855133,90.005615234375,65.07064056396484,Not initialized,0,0,0,False,0,0,False,True,0.8740646243095398,10
2020-12-20 00:07:08,1,0.0,0.3749074339866638,89.86524200439453,74.56829071044922,Not initialized,0,0,0,False,0,0,False,True,0.8802593350410461,10
2020-12-20 00:07:09,1,0.0,0.37269020080566406,90.67938995361328,81.16169738769531,Not initialized,0,0,0,False,0,0,False,True,0.859509289264679,10
2020-12-20 00:07:10,2,0.0,0.372293621301651,91.12857818603516,83.83045196533203,Not initialized,0,0,0,False,0,0,False,True,0.800507664680481,10
2020-12-20 00:07:11,2,0.0,0.372052937746048,91.91465759277344,86.02825927734375,Not initialized,0,0,0,False,0,0,False,True,0.7521858811378479,10
2020-12-20 00:07:12,2,0.0,0.3719054162502289,92.84110260009766,86.89167785644531,Not initialized,0,0,0,False,0,0,False,True,0.7014767527580261,10
2020-12-20 00:07:13,1,0.0,0.3711439073085785,93.45873260498047,81.86813354492188,Not initialized,0,0,0,False,0,0,False,True,0.6972028017044067,10
2020-12-20 00:07:14,1,0.0,0.3697494566440582,93.90791320800781,73.70486450195312,Not initialized,0,0,0,False,0,0,False,True,0.5409393906593323,10
2020-12-20 00:07:15,1,0.0,0.3672771155834198,94.16058349609375,70.32967376708984,Not initialized,0,0,0,False,0,0,False,True,0.3429241478443146,10
2020-12-20 00:07:16,1,0.0,0.39936304092407227,94.41325378417969,54.081634521484375,Not initialized,0,0,0,False,0,0,False,True,0.1972390115261078,10
2020-12-20 00:07:17,1,0.0,0.38313406705856323,95.0308837890625,55.1020393371582,Not initialized,0,0,0,False,0,0,False,True,0.13509725034236908,9
2020-12-20 00:07:18,1,0.0,0.3733551800251007,95.2835464477539,62.24489974975586,Not initialized,0,0,0,False,0,0,False,True,0.11109156906604767,10
2020-12-20 00:07:19,2,0.0,0.367652028799057,95.73273468017578,59.49764633178711,Not initialized,0,0,0,False,0,0,False,True,0.09975084662437439,10
2020-12-20 00:07:20,2,0.0,0.3729981482028961,95.56429290771484,59.10517883300781,Not initialized,0,0,0,False,0,0,False,True,0.39206087589263916,10
2020-12-20 00:07:21,2,0.0,0.3758299946784973,95.84503173828125,58.555728912353516,Not initialized,0,0,0,False,0,0,False,True,0.5307999849319458,10
2020-12-20 00:07:22,2,0.0,0.3778790533542633,95.56429290771484,56.27943420410156,Not initialized,0,0,0,False,0,0,False,True,0.6127480864524841,10
2020-12-20 00:07:23,1,0.0,0.38168421387672424,95.56429290771484,63.34379959106445,Not initialized,0,0,0,False,0,0,False,True,0.6707029342651367,10
2020-12-20 00:07:24,1,0.0,0.3941011428833008,95.0308837890625,60.5965461730957,Not initialized,0,0,0,False,0,0,False,True,0.3933054804801941,10
2020-12-20 00:07:25,2,0.0,0.39581045508384705,94.75013732910156,56.43642044067383,Not initialized,0,0,0,False,0,0,False,True,0.16793955862522125,10
2020-12-20 00:07:26,2,0.0,0.39612653851509094,94.35710144042969,56.593406677246094,Not initialized,0,0,0,False,0,0,False,True,0.4029686450958252,10
2020-12-20 00:07:27,2,0.0,0.3951801657676697,94.41325378417969,51.96232223510742,Not initialized,0,0,0,False,0,0,False,True,0.5222002863883972,10
2020-12-20 00:07:28,2,0.0,0.39660707116127014,94.30095672607422,58.555728912353516,Not initialized,0,0,0,False,0,0,False,True,0.6138830184936523,10
2020-12-20 00:07:29,1,0.0,0.39847344160079956,94.27288055419922,70.87911987304688,Not initialized,0,0,0,False,0,0,False,True,0.6669033765792847,10
2020-12-20 00:07:30,1,0.0,0.39873793721199036,94.6378402709961,75.27472686767578,Not initialized,0,0,0,False,0,0,False,True,0.3758823871612549,10
2020-12-20 00:07:31,2,0.0,0.40013033151626587,94.94666290283203,73.54788208007812,Not initialized,0,0,0,False,0,0,False,True,0.14092151820659637,10
2020-12-20 00:07:32,2,0.0,0.40296465158462524,95.19932556152344,69.30926513671875,Not initialized,0,0,0,False,0,0,False,True,0.3657122552394867,10
2020-12-20 00:07:33,1,0.0,0.40674492716789246,95.3396987915039,62.087913513183594,Not initialized,0,0,0,False,0,0,False,True,0.5043125152587891,10
2020-12-20 00:07:34,1,0.0,0.4093432128429413,95.53621673583984,55.416011810302734,Not initialized,0,0,0,False,0,0,False,True,0.2381521612405777,10
2020-12-20 00:07:35,1,0.0,0.40956640243530273,96.01347351074219,50.86342239379883,Not initialized,0,0,0,False,0,0,False,True,0.09660790860652924,10
2020-12-20 00:07:36,1,0.0,0.4090895652770996,96.3222885131836,51.412872314453125,Not initialized,0,0,0,False,0,0,False,True,0.061807405203580856,10
2020-12-20 00:07:37,2,0.0,0.4055173397064209,96.74340057373047,55.651493072509766,Not initialized,0,0,0,False,0,0,False,True,0.05532224103808403,10
2020-12-20 00:07:38,1,0.0,0.39228224754333496,96.40650939941406,52.82574462890625,Not initialized,0,0,0,False,0,0,False,True,0.3279571235179901,10
2020-12-20 00:07:39,1,0.0,0.40196889638900757,96.3503646850586,49.05808639526367,Not initialized,0,0,0,False,0,0,False,True,0.15720243752002716,10
2020-12-20 00:07:40,2,0.0,0.4033055305480957,96.71533203125,41.36577606201172,Not initialized,0,0,0,False,0,0,False,True,0.09033434838056564,10
2020-12-20 00:07:41,2,0.0,0.4048333168029785,96.3222885131836,30.21977996826172,Not initialized,0,0,0,False,0,0,False,True,0.3855188488960266,10
2020-12-20 00:07:42,1,0.0,0.40350013971328735,95.92925262451172,32.18210220336914,Not initialized,0,0,0,False,0,0,False,True,0.535689651966095,10
2020-12-20 00:07:43,1,0.0,0.384738564491272,95.67658996582031,31.946624755859375,Not initialized,0,0,0,False,0,0,False,True,0.33239710330963135,10
2020-12-20 00:07:44,2,0.0,0.3820752501487732,95.39584350585938,28.178964614868164,Not initialized,0,0,0,False,0,0,False,True,0.17232462763786316,10
2020-12-20 00:07:45,2,0.0,0.37893223762512207,95.0028076171875,21.58555793762207,Not initialized,0,0,0,False,0,0,False,True,0.43911632895469666,10
2020-12-20 00:07:46,1,0.0,0.3736795485019684,94.44132232666016,9.576138496398926,Not initialized,0,0,0,False,0,0,False,True,0.5593113899230957,10
2020-12-20 00:07:47,1,0.0,0.3838525116443634,93.90791320800781,24.01883888244629,Not initialized,0,0,0,False,0,0,False,True,0.39917925000190735,10
2020-12-20 00:07:48,2,0.0,0.38171130418777466,93.93598937988281,44.270015716552734,Not initialized,0,0,0,False,0,0,False,True,0.2747073173522949,10
2020-12-20 00:07:49,1,0.0,0.3809099495410919,93.23413848876953,51.56985855102539,Not initialized,0,0,0,False,0,0,False,True,0.45836111903190613,10
2020-12-20 00:07:50,1,0.0,0.3848474323749542,92.44805908203125,54.31711196899414,Not initialized,0,0,0,False,0,0,False,True,0.31762081384658813,10
2020-12-20 00:07:51,2,0.0,0.3855920732021332,92.67265319824219,47.72370529174805,Not initialized,0,0,0,False,0,0,False,True,0.2208084911108017,10
2020-12-20 00:07:52,1,0.0,0.3791097104549408,93.17798614501953,39.089481353759766,Not initialized,0,0,0,False,0,0,False,True,0.4565630853176117,10
2020-12-20 00:07:53,1,0.0,0.3817119002342224,93.40258026123047,24.803768157958984,Not initialized,0,0,0,False,0,0,False,True,0.3309948444366455,10
2020-12-20 00:07:54,2,0.0,0.38268572092056274,92.53228759765625,12.32339096069336,Not initialized,0,0,0,False,0,0,False,True,0.2534966468811035,10
2020-12-20 00:07:55,2,0.0,0.3822822570800781,91.80236053466797,18.602825164794922,Not initialized,0,0,0,False,0,0,False,True,0.5159949660301208,10
2020-12-20 00:07:56,2,0.0,0.3828311264514923,91.52161407470703,23.78335952758789,Not initialized,0,0,0,False,0,0,False,True,0.6090325117111206,10
2020-12-20 00:07:57,2,0.0,0.3965228199958801,91.12857818603516,25.196231842041016,Not initialized,0,0,0,False,0,0,False,True,0.6793534755706787,10
2020-12-20 00:07:58,2,0.0,0.3999412953853607,91.46546936035156,40.03139877319336,Not initialized,0,0,0,False,0,0,False,True,0.7411681413650513,10
2020-12-20 00:07:59,0,10.494865417480469,0.40301236510276794,91.3812484741211,52.35478973388672,Not initialized,0,0,0,False,0,0,False,True,0.765575110912323,10
2020-12-20 00:08:00,0,9.913131713867188,0.4084925055503845,91.77428436279297,53.06122589111328,Not initialized,0,0,0,False,0,0,False,True,0.7901429533958435,10
2020-12-20 00:08:01,0,9.916679382324219,0.40834423899650574,92.53228759765625,52.904239654541016,Not initialized,0,0,0,False,0,0,False,True,0.8247374296188354,10
2020-12-20 00:08:02,0,9.916679382324219,0.40834423899650574,93.17798614501953,47.48822784423828,Not initialized,0,0,0,False,0,0,False,True,0.8306669592857361,10
2020-12-20 00:08:03,0,9.916679382324219,0.40834423899650574,92.13924407958984,17.739402770996094,Not initialized,0,0,0,False,0,0,False,True,0.8384352922439575,10
2020-12-20 00:08:04,0,9.916679382324219,0.40834423899650574,89.949462890625,2.4332809448242188,Not initialized,0,0,0,False,0,0,False,True,0.8537178635597229,10
2020-12-20 00:08:05,1,0.0,0.4059012830257416,87.70353698730469,0.0,Not initialized,0,0,0,False,0,0,False,True,0.8565837144851685,10
2020-12-20 00:08:06,1,0.0,0.40138137340545654,84.9803466796875,4.47409725189209,Not initialized,0,0,0,False,0,0,False,True,0.8687715530395508,10
2020-12-20 00:08:07,1,0.0,0.3986753225326538,84.75575256347656,8.163265228271484,Not initialized,0,0,0,False,0,0,False,True,0.8718266487121582,10
2020-12-20 00:08:08,1,0.0,0.39954668283462524,84.25041961669922,9.497645378112793,Not initialized,0,0,0,False,0,0,False,True,0.8691574335098267,10
2020-12-20 00:08:09,2,0.0,0.40282779932022095,83.323974609375,9.89011001586914,Not initialized,0,0,0,False,0,0,False,True,0.8617490530014038,10
2020-12-20 00:08:10,1,0.0,0.38788801431655884,82.9870834350586,9.733123779296875,Not initialized,0,0,0,False,0,0,False,True,0.8157750368118286,10
2020-12-20 00:08:11,1,0.0,0.3819691240787506,82.70634460449219,16.248037338256836,Not initialized,0,0,0,False,0,0,False,True,0.7870059013366699,10
2020-12-20 00:08:12,2,0.0,0.38420912623405457,80.93767547607422,55.96546173095703,Not initialized,0,0,0,False,0,0,False,True,0.7520672678947449,10
2020-12-20 00:08:13,2,0.0,0.3870529532432556,78.6917495727539,69.23076629638672,Not initialized,0,0,0,False,0,0,False,True,0.6985192894935608,10
